ObjectID,Title,Classification,Year,Epoch,Movement,Medium,ImageURL
16620.0,"Trial proof for Who Does Not Paint Himself a Face?, plate VIII from Miserere",Print,1923,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=592b47d6e39abbe5
16651.0,"Trial proof for Tomorrow Will Be Beautiful, Said The Shipwrecked Man, plate XI from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatintand drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMTQwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=131465b2350758f4
16661.0,"Trial proof for It is Hard to Live..., plate XII from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure",https://www.moma.org/media/W1siZiIsIjIyMDA1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9aff440a3141f1d1
16663.0,"Trial proof for Daughter of Joy, So-Called, plate XIV from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint and drypoint with roulette over photogravure, with pen and ink additions",https://www.moma.org/media/W1siZiIsIjIyMDA2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f860e36170e94789
16665.0,"Trial proof for Mouth that was Fresh, Bitter as Gall, plate XV from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMTQwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=331c01164ba9e051
16668.0,"Trial proof for The Society Lady Fancies She Has a Rserved Seat in Heaven, plate XVI from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c935bf1110da5806
16669.0,Untitled,Drawing,1952,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,Colored pencil and pencil on paper,https://www.moma.org/media/W1siZiIsIjI2NDg0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1e685c128be1791e
16670.0,"Trial proof for The Condemned is Led Away..., plate XVIII from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure, with pen and ink additions",https://www.moma.org/media/W1siZiIsIjIyMDA2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9be72d77de1df83b
16674.0,Foto-monter Dzhon Khartfil'd (The Photomontager John Heartfield),Print,1931,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Pamphlet, letterpress printed",https://www.moma.org/media/W1siZiIsIjUzMDY3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6e525d1669b1b32a
16675.0,"Trial proof for Street of the Lonely, plate XXIII from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure, with pen and ink additions",https://www.moma.org/media/W1siZiIsIjIyMDA2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cb877e29df1f6142
16686.0,Title page from Toupies,Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pochoir and lithograph from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjYxMTkyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5ea9e48007c73605
16688.0,"Harlequin Hamlet , plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Etching and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTgzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=49fe6ee81492c61b
16689.0,"Harlequin Diplomat , plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Etching, aquatint, and pochoir from a portfolio with fourteen etching and pochoirs",https://www.moma.org/media/W1siZiIsIjE2MTgzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2075a2b9234cf280
16690.0,"Harlequin Knight of Malta , plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Etching with roulette and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTgzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e14d97e9f7d82737
16691.0,"Homosexual Harlequin , plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Etching and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTgzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4d48b16fb2fea6d7
16692.0,"Dancing Harlequin, plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Etching, aquatint, and pochoir from a portfolio with fourteen etching and pochoirs",https://www.moma.org/media/W1siZiIsIjE2MTg0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0263d37b1a0d7ef6
16693.0,Plate (folio 6) from the illustrated book Toupies,Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Drypoint and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTg0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9e5079d8b844b604
16694.0,"Harlequin General , plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Etching, aquatint, and pochoir from a portfolio with fourteen etching and pochoirs",https://www.moma.org/media/W1siZiIsIjE2MTg0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=40e5e9d83de6ea64
16695.0,"Harlequin Mime , plate (folio 8) from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Etching and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTg0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=19d611a5080ecd14
16696.0,"Jesuit Harlequin , plate (folio 9) from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Etching and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTg0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8e70ba1a576b99fc
16697.0,"Harlequin's Lust , plate (folio 10) from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Etching, aquatint, and pochoir from a portfolio with fourteen etching and pochoirs",https://www.moma.org/media/W1siZiIsIjE2MTg0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6d24022d76f75fd5
16698.0,"Harlequin and the Gardener , plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Etching and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTg0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=918c3c83a7492ded
16699.0,"Harlequin General , plate from the illustrated book Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Etching, aquatint, and pochoir from a portfolio with fourteen etching and pochoirs",https://www.moma.org/media/W1siZiIsIjE2MTg0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=21574738f8ef27e0
16700.0,"Harlequin and his Shadow (plate, folio 13) from Toupies",Print,1925,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Etching and pochoir from a portfolio with fourteen etching and pochoirs,https://www.moma.org/media/W1siZiIsIjE2MTg0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3f3d196e2b21aa76
16701.0,"Trial proof for Sing Matins, A New Day Is Born, plate XXIX from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0a28804202e72f4f
16706.0,"Trial proof for And Veronica With Her Delicate Linen Still Goes Her Way..., plate XXXIII from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0a7557d51d762e31
16728.0,"Trial proof for This Will Be The Last Time, Little Father!, plate XXXVI from Miserere",Print,1927,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=df8a4c28afee6a7f
16734.0,"Trial proof for Man Is A Wolf To Man, plate XXXVII from Miserere",Print,1926,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint and drypoint over photogravure, with pen and ink additions",https://www.moma.org/media/W1siZiIsIjIyMDA3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bb13f065a9717305
16736.0,"Trial proof for Face To Face, plate XL from Miserere",Print,1926,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure",https://www.moma.org/media/W1siZiIsIjIyMDA3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8bbfcf19062cc77b
16788.0,"Trial proof for Death Took Him As He Rose From His Bed of Nettles, plate XLV from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure",https://www.moma.org/media/W1siZiIsIjIyMDA3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2368815e8e873627
16824.0,"Trial proof for In The Press, The Grapes Were Trodden, plate XLVIII from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint and drypoint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIyMDA3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=378e38efb55acbbd
16843.0,"Plus le coeur est noble, moins le col est roide (The Nobler the Heart, the Less Stiff the Collar) for the illustrated book Miserere",Print,1926,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, drypoint and photogravure with ink additions",https://www.moma.org/media/W1siZiIsIjUxNzc2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4af4aa3e9fe382ec
16884.0,"Trial proof for ""With Tooth and Nail,"" plate L from Miserere",Print,1926,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint and drypoint over photogravure, with pen and ink additions",https://www.moma.org/media/W1siZiIsIjIyMDA3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e05a5766b8d96e38
16924.0,"Trial proof for Sometimes The Blind Have Comforted Those Who See, plate LV from Miserere",Print,1926,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure, with pen and ink additions",https://www.moma.org/media/W1siZiIsIjIyMDA4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9e9714397a2e8e4a
16927.0,"Trial proof for In These Dark Times Of Vainglory And Unbelief, Our Lady of Land's End Keeps Vigil, plate LVI from Miserere",Print,1927,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Aquatint, etching, and drypoint with roulette over photogravure",https://www.moma.org/media/W1siZiIsIjIyMDA4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d315d67600731afa
16997.0,Dognat' i peregnat' v tekhniko-ekonomicheskom otnoshenii peredovye kapitalisticheskie strany v 10 let. 70 kartinnye diagrammna otkrytkakh (To Catch up with and Surpass the Leading Capitalist Countries in Technical and Economic Affairs in 10 Years. 70 Pictorial Diagrams on Postcards),Print,1931,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм","Portfolio of 70 postcards and one booklet, letterpress printed",https://www.moma.org/media/W1siZiIsIjI1NTM5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=22945c9a988be507
17173.0,Trace from Witness,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten screenprints with collage additions,https://www.moma.org/media/W1siZiIsIjI1Mzc5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c220974aa9a13fb4
17174.0,Witness,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Portfolio of ten screenprints with collage additions,https://www.moma.org/media/W1siZiIsIjI1Mzc5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b88af6f98bcf4d92
17175.0,Headers from Witness,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten screenprints with collage additions,https://www.moma.org/media/W1siZiIsIjI1NDY2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d11c5f043bf6895e
17176.0,Two Players from Witness,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten screenprints with collage additions,https://www.moma.org/media/W1siZiIsIjI1Mzc5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=faf4fe1c0d569fe4
17177.0,Chevelere Assigne from Witness,Print,1968,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",One from a portfolio of ten screenprints with collage additions,https://www.moma.org/media/W1siZiIsIjI1Mzc5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=52fd17b110615860
